   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
       650  431441   0.913             0       -0.385        6.950    -0.016000     0.113000       77.988 2023-02-10T00:10:19
       660  438754   0.912             1       -0.226        7.313    -0.025000     0.115000       79.316 2023-02-10T00:11:39
       670  446064   0.911             1       -0.222        7.310    -0.003000     0.071000       81.051 2023-02-10T00:13:00
       680  453344   0.909             1       -0.208        7.280     0.031000     0.109000       78.206 2023-02-10T00:14:18
       690  461089   0.908             2       -0.079        7.745    -0.027000     0.152000       85.043 2023-02-10T00:15:43
       700  468506   0.906             0       -0.190        7.417     0.044000     0.130000       84.174 2023-02-10T00:17:07
       710  474880   0.905             0       -0.387        6.374    -0.021000     0.139000       76.595 2023-02-10T00:18:24
       720  478161   0.904             0       -0.892        3.281    -0.042000     0.104000       54.719 2023-02-10T00:19:18
       730  482790   0.904             0       -0.704        4.629     0.070000     0.097000       64.635 2023-02-10T00:20:23
       740  489616   0.902             0       -0.301        6.826     0.035000     0.102000       77.180 2023-02-10T00:21:40
       750  496500   0.901             1       -0.272        6.884    -0.008000     0.105000       75.973 2023-02-10T00:22:56
       760  501940   0.900             2       -0.633        5.440     0.077000     0.176000       70.819 2023-02-10T00:24:07
       770  510116   0.898             4        0.141        8.176     0.056000     0.131000       86.570 2023-02-10T00:25:34
       780  515379   0.897             1       -0.573        5.263     0.021000     0.116000       67.222 2023-02-10T00:26:41
       790  521653   0.896             2       -0.306        6.274     0.169000     0.144000       73.757 2023-02-10T00:27:55
       800  528116   0.895             1       -0.396        6.463    -0.002000     0.086000       74.335 2023-02-10T00:29:09
       810  533813   0.894             0       -0.624        5.697     0.025000     0.110000       72.351 2023-02-10T00:30:21
       820  540790   0.893             3       -0.196        6.977     0.073000     0.127000       78.803 2023-02-10T00:31:40
       830  548593   0.891             2       -0.037        7.803     0.099000     0.147000       82.858 2023-02-10T00:33:03
       840  556006   0.890             2       -0.062        7.413    -0.007000     0.103000       78.391 2023-02-10T00:34:21
       850  564016   0.888             1        0.059        8.010     0.026000     0.101000       86.929 2023-02-10T00:35:48
       860  571726   0.887             1       -0.075        7.710     0.022000     0.077000       81.325 2023-02-10T00:37:10
       870  579057   0.886             3       -0.159        7.331    -0.040000     0.098000       80.636 2023-02-10T00:38:30
       880  586458   0.884             0       -0.178        7.401     0.014000     0.113000       81.354 2023-02-10T00:39:52
       890  593826   0.883             4       -0.153        7.368     0.023000     0.143000       78.753 2023-02-10T00:41:10
       900  602536   0.881             4        0.148        8.710     0.030000     0.119000       89.314 2023-02-10T00:42:40
       910  610750   0.880             2       -0.009        8.214     0.064000     0.105000       86.891 2023-02-10T00:44:07
       920  619678   0.878             5        0.243        8.928     0.025000     0.085000       90.202 2023-02-10T00:45:37
       930  626879   0.877             0       -0.346        7.201     0.044000     0.126000       79.068 2023-02-10T00:46:56
       940  636038   0.875             3        0.246        9.159    -0.013000     0.081000       91.358 2023-02-10T00:48:27
       950  643112   0.874             2       -0.275        7.074    -0.022000     0.101000       78.949 2023-02-10T00:49:46
       960  647020   0.873             0       -0.829        3.908    -0.099000     0.068000       59.669 2023-02-10T00:50:46
       970  652168   0.872             0       -0.642        5.148     0.108000     0.116000       65.471 2023-02-10T00:51:51
       980  655242   0.871             0       -0.863        3.074    -0.045000     0.117000       56.726 2023-02-10T00:52:48
       990  660574   0.870             0       -0.592        5.332     0.320000     0.103000       69.559 2023-02-10T00:53:58
      1000  666838   0.869             0       -0.516        6.264     0.019000     0.228000       73.685 2023-02-10T00:55:11
      1010  674064   0.868             0       -0.354        7.226     0.011000     0.137000       78.336 2023-02-10T00:56:30
      1020  681348   0.867             0       -0.324        7.284     0.024000     0.111000       81.359 2023-02-10T00:57:51
      1030  689034   0.865             1       -0.210        7.686    -0.006000     0.105000       83.372 2023-02-10T00:59:14
      1040  695163   0.864             0       -0.578        6.129     0.063000     0.121000       71.020 2023-02-10T01:00:25
      1050  703199   0.863             0       -0.133        8.036     0.037000     0.092000       84.121 2023-02-10T01:01:49
      1060  710303   0.861             1       -0.258        7.104     0.047000     0.136000       79.081 2023-02-10T01:03:09
      1070  717842   0.860             0       -0.158        7.539    -0.005000     0.120000       81.405 2023-02-10T01:04:30
      1080  724581   0.859             0       -0.413        6.739    -0.014000     0.054000       76.292 2023-02-10T01:05:46
      1090  731635   0.858             0       -0.264        7.054     0.006000     0.123000       78.358 2023-02-10T01:07:05
      1100  738897   0.856             0       -0.306        7.262    -0.016000     0.098000       81.468 2023-02-10T01:08:26
      1110  746987   0.855             0       -0.061        8.090     0.070000     0.128000       86.639 2023-02-10T01:09:53
      1120  755541   0.853             2        0.128        8.554     0.041000     0.101000       84.967 2023-02-10T01:11:18
      1130  760678   0.852             0       -0.638        5.137    -0.146000     0.081000       67.498 2023-02-10T01:12:25
      1140  762524   0.852             0       -0.955        1.846     0.266000     0.106000       46.297 2023-02-10T01:13:11
      1150  767761   0.851             0       -0.583        5.237     0.175000     0.174000       68.162 2023-02-10T01:14:20
      1160  775769   0.850             0       -0.066        8.008    -0.024000     0.065000       84.332 2023-02-10T01:15:44
      1170  783192   0.848             1       -0.168        7.423    -0.021000     0.080000       81.497 2023-02-10T01:17:05
      1180  790599   0.847             0       -0.159        7.407     0.058000     0.123000       82.561 2023-02-10T01:18:28
      1190  797480   0.846             0       -0.337        6.881    -0.020000     0.110000       78.219 2023-02-10T01:19:46
      1200  806407   0.844             0        0.118        8.927     0.024000     0.094000       92.176 2023-02-10T01:21:18
      1210  815763   0.843             0        0.254        9.356    -0.009000     0.089000       90.278 2023-02-10T01:22:49
      1220  824680   0.841             0        0.117        8.917    -0.003000     0.084000       91.836 2023-02-10T01:24:21
      1230  834615   0.839             1        0.442        9.935     0.016000     0.101000       95.278 2023-02-10T01:25:56
      1240  842093   0.838             0       -0.155        7.478    -0.052000     0.111000       81.224 2023-02-10T01:27:17
      1250  845706   0.837             0       -0.858        3.613     0.016000     0.118000       57.051 2023-02-10T01:28:14
      1260  852755   0.836             0       -0.225        7.049     0.031000     0.113000       78.484 2023-02-10T01:29:33
      1270  858598   0.835             0       -0.596        5.843    -0.066000     0.055000       68.198 2023-02-10T01:30:41
      1280  866886   0.834             0        0.055        8.288    -0.006000     0.089000       86.744 2023-02-10T01:32:08
      1290  875014   0.832             0        0.011        8.128    -0.009000     0.116000       83.565 2023-02-10T01:33:31
