   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
       840  627029   0.877             0        0.156        8.399       -0.074        0.074       46.690 2023-01-18T23:40:54
       850  635883   0.875             1        0.156        8.438       -0.060        0.078       62.966 2023-01-18T23:41:57
       860  645746   0.873             2        0.194        8.571       -0.054        0.084       63.787 2023-01-18T23:43:01
       870  652044   0.872             0        0.139        8.375       -0.059        0.082       46.133 2023-01-18T23:43:47
       880  659650   0.871             0        0.103        8.293       -0.054        0.080       54.197 2023-01-18T23:44:41
       890  667824   0.869             0        0.041        8.107       -0.050        0.082       56.054 2023-01-18T23:45:37
       900  676173   0.868             0        0.018        8.019       -0.043        0.082       62.595 2023-01-18T23:46:40
       910  684588   0.866             0       -0.011        7.923       -0.034        0.085       65.569 2023-01-18T23:47:45
       920  692889   0.865             0        0.009        8.001       -0.020        0.088       57.705 2023-01-18T23:48:43
       930  701044   0.863             0        0.018        8.032       -0.014        0.089       54.858 2023-01-18T23:49:38
       940  709619   0.862             0        0.076        8.259       -0.005        0.086       58.519 2023-01-18T23:50:36
       950  718067   0.860             1        0.067        8.218       -0.015        0.079       63.970 2023-01-18T23:51:40
       960  727505   0.858             0        0.045        8.176       -0.021        0.074       62.740 2023-01-18T23:52:43
       970  736866   0.857             2        0.119        8.482       -0.013        0.071       62.660 2023-01-18T23:53:46
       980  744930   0.855             1        0.129        8.528       -0.013        0.070       51.787 2023-01-18T23:54:37
       990  752612   0.854             1        0.115        8.479       -0.016        0.067       55.788 2023-01-18T23:55:33
      1000  761173   0.852             0        0.116        8.500       -0.020        0.066       54.320 2023-01-18T23:56:28
      1010  769397   0.851             0        0.109        8.481       -0.025        0.065       54.100 2023-01-18T23:57:22
      1020  778449   0.849             1        0.127        8.556       -0.026        0.064       59.201 2023-01-18T23:58:21
      1030  787116   0.848             0        0.135        8.607       -0.023        0.063       57.889 2023-01-18T23:59:19
      1040  795468   0.846             0        0.125        8.585       -0.026        0.063       57.677 2023-01-19T00:00:16
      1050  804033   0.845             0        0.123        8.597       -0.026        0.067       58.346 2023-01-19T00:01:15
      1060  813221   0.843             0        0.113        8.572       -0.021        0.068       57.599 2023-01-19T00:02:12
      1070  822522   0.841             0        0.112        8.566       -0.021        0.067       62.028 2023-01-19T00:03:14
      1080  831643   0.840             0        0.143        8.671       -0.019        0.069       57.588 2023-01-19T00:04:12
      1090  840489   0.838             2        0.176        8.788       -0.020        0.068       59.254 2023-01-19T00:05:11
      1100  849692   0.837             0        0.197        8.852       -0.015        0.067       59.445 2023-01-19T00:06:11
      1110  859131   0.835             2        0.235        8.973       -0.006        0.068       60.647 2023-01-19T00:07:11
      1120  868020   0.833             2        0.235        8.957       -0.006        0.070       57.367 2023-01-19T00:08:09
      1130  876849   0.832             0        0.241        8.973       -0.010        0.068       60.399 2023-01-19T00:09:09
      1140  885527   0.830             1        0.251        9.006       -0.012        0.069       59.664 2023-01-19T00:10:09
      1150  893192   0.829             0        0.225        8.916       -0.017        0.068       57.900 2023-01-19T00:11:07
      1160  901840   0.827             0        0.209        8.862       -0.018        0.070       63.462 2023-01-19T00:12:10
      1170  909774   0.826             0        0.166        8.725       -0.018        0.072       57.481 2023-01-19T00:13:08
      1180  916582   0.825             0        0.103        8.494       -0.018        0.072       47.158 2023-01-19T00:13:55
      1190  923940   0.824             0        0.060        8.345       -0.021        0.073       51.243 2023-01-19T00:14:46
      1200  930099   0.823             0       -0.025        8.041       -0.021        0.073       43.918 2023-01-19T00:15:30
      1210  936564   0.821             0       -0.113        7.743       -0.026        0.070       46.722 2023-01-19T00:16:17
      1220  941366   0.821             0       -0.200        7.335       -0.024        0.068       36.290 2023-01-19T00:16:53
      1230  946669   0.820             0       -0.280        6.982       -0.026        0.066       35.194 2023-01-19T00:17:28
      1240  953332   0.819             0       -0.339        6.780       -0.024        0.065       38.739 2023-01-19T00:18:07
      1250  960626   0.817             0       -0.350        6.743       -0.010        0.064       45.547 2023-01-19T00:18:52
      1260  967755   0.816             0       -0.394        6.591       -0.005        0.063       42.799 2023-01-19T00:19:35
      1270  973164   0.815             0       -0.448        6.339       -0.001        0.060       36.337 2023-01-19T00:20:12
      1280  978514   0.814             0       -0.466        6.193        0.002        0.057       34.822 2023-01-19T00:20:46
      1290  985170   0.813             0       -0.486        6.123        0.014        0.054       40.550 2023-01-19T00:21:27
      1300  990927   0.812             0       -0.493        6.083        0.015        0.053       38.089 2023-01-19T00:22:05
      1310  994706   0.811             0       -0.528        5.814        0.017        0.055       28.413 2023-01-19T00:22:33
      1320 1001636   0.810             0       -0.497        6.027        0.021        0.053       40.892 2023-01-19T00:23:14
      1330 1008493   0.809             0       -0.473        6.182        0.031        0.055       41.933 2023-01-19T00:23:56
      1340 1015510   0.808             0       -0.464        6.218        0.038        0.054       44.306 2023-01-19T00:24:41
      1350 1022651   0.807             0       -0.467        6.202        0.043        0.055       44.404 2023-01-19T00:25:25
      1360 1029400   0.806             0       -0.476        6.165        0.048        0.054       41.483 2023-01-19T00:26:06
      1370 1035942   0.804             0       -0.461        6.278        0.055        0.053       42.671 2023-01-19T00:26:49
      1380 1042765   0.803             0       -0.445        6.425        0.061        0.053       42.673 2023-01-19T00:27:32
      1390 1049244   0.802             0       -0.450        6.407        0.059        0.054       39.988 2023-01-19T00:28:12
      1400 1055596   0.801             0       -0.442        6.467        0.061        0.051       38.947 2023-01-19T00:28:51
      1410 1061940   0.800             0       -0.411        6.723        0.067        0.048       39.395 2023-01-19T00:29:30
      1420 1069165   0.799             0       -0.405        6.753        0.072        0.047       43.617 2023-01-19T00:30:14
      1430 1075997   0.798             0       -0.405        6.750        0.072        0.044       43.469 2023-01-19T00:30:57
      1440 1082593   0.797             0       -0.415        6.708        0.069        0.043       43.417 2023-01-19T00:31:41
      1450 1088852   0.796             0       -0.437        6.620        0.068        0.041       41.908 2023-01-19T00:32:23
      1460 1094786   0.795             0       -0.456        6.539        0.070        0.041       37.998 2023-01-19T00:33:01
      1470 1100849   0.794             0       -0.466        6.491        0.062        0.040       37.282 2023-01-19T00:33:38
      1480 1106882   0.793             0       -0.485        6.412        0.060        0.040       38.559 2023-01-19T00:34:16
      1490 1112986   0.792             0       -0.492        6.374        0.056        0.036       38.281 2023-01-19T00:34:55
      1500 1118920   0.791             0       -0.501        6.332        0.064        0.038       36.807 2023-01-19T00:35:31
